MsgID.LOCAL_POSITION,365.6900000,103.9251175,3.0149691,-59.0993462
MsgID.LOCAL_VELOCITY,365.6900000,-0.0050302,0.0001359,0.0008756
MsgID.GLOBAL_POSITION,0.0000000,-122.3974167,37.7934170,59.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,365.9480000,104.1134567,2.9540565,-59.0526810
MsgID.LOCAL_VELOCITY,365.9480000,-0.0057591,0.0003409,0.0003796
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974171,37.7934150,59.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,366.1990000,103.8852539,2.9305792,-59.0105476
MsgID.LOCAL_VELOCITY,366.1990000,-0.0034302,-0.0005063,0.0001940
MsgID.GLOBAL_POSITION,0.0000000,-122.3974152,37.7934147,58.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,366.4500000,103.8653107,3.0911169,-58.9864388
MsgID.LOCAL_VELOCITY,366.4500000,-0.0060913,0.0005901,-0.0008587
MsgID.GLOBAL_POSITION,0.0000000,-122.3974157,37.7934144,58.9750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,366.7000000,103.8210831,3.0296662,-58.9743118
MsgID.LOCAL_VELOCITY,366.7000000,-0.0057517,0.0003788,0.0005490
MsgID.GLOBAL_POSITION,0.0000000,-122.3974172,37.7934150,58.9710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,366.9500000,103.8937759,2.9146781,-58.9716721
MsgID.LOCAL_VELOCITY,366.9500000,-0.0049233,0.0000501,0.0009927
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974172,37.7934162,58.9760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,367.2030000,104.0223770,2.9116812,-58.9767647
MsgID.LOCAL_VELOCITY,367.2030000,-0.0057531,0.0002720,0.0006127
MsgID.GLOBAL_POSITION,0.0000000,-122.3974179,37.7934161,58.9830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,367.4530000,104.0179520,2.8434365,-58.9835701
MsgID.LOCAL_VELOCITY,367.4530000,-0.0056891,0.0002565,0.0004471
MsgID.GLOBAL_POSITION,0.0000000,-122.3974188,37.7934148,58.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,367.7040000,103.8736725,2.7713988,-58.9874420
MsgID.LOCAL_VELOCITY,367.7040000,-0.0050541,0.0000262,0.0008929
MsgID.GLOBAL_POSITION,0.0000000,-122.3974174,37.7934143,58.9850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,367.9540000,103.8152695,2.8955119,-58.9854393
MsgID.LOCAL_VELOCITY,367.9540000,-0.0035454,-0.0003061,0.0000201
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974175,37.7934147,58.9760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,368.2060000,103.8653183,2.8838046,-58.9758606
MsgID.LOCAL_VELOCITY,368.2060000,-0.0054452,0.0001556,0.0007996
MsgID.GLOBAL_POSITION,0.0000000,-122.3974170,37.7934149,58.9610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,368.4560000,103.8808365,2.9320114,-58.9616966
MsgID.LOCAL_VELOCITY,368.4560000,-0.0058290,0.0001164,0.0006875
MsgID.GLOBAL_POSITION,0.0000000,-122.3974158,37.7934162,58.9490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,368.7060000,104.0338058,3.0349829,-58.9494553
MsgID.LOCAL_VELOCITY,368.7060000,-0.0052643,0.0003040,0.0007996
MsgID.GLOBAL_POSITION,0.0000000,-122.3974158,37.7934170,58.9360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,368.9570000,104.1121597,3.0337389,-58.9363823
MsgID.LOCAL_VELOCITY,368.9570000,-0.0054776,0.0012852,0.0007553
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974168,37.7934161,58.9240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,369.2100000,104.0166702,2.9506931,-58.9238930
MsgID.LOCAL_VELOCITY,369.2100000,-0.0057121,0.0003023,0.0005554
MsgID.GLOBAL_POSITION,0.0000000,-122.3974176,37.7934164,58.9290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,369.4660000,104.0411453,2.8689406,-58.9299355
MsgID.LOCAL_VELOCITY,369.4660000,-0.0056863,0.0002953,0.0005983
MsgID.GLOBAL_POSITION,0.0000000,-122.3974188,37.7934157,58.9390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,369.7160000,103.9757385,2.7620933,-58.9407425
MsgID.LOCAL_VELOCITY,369.7160000,-0.0044915,0.0005646,0.0008244
MsgID.GLOBAL_POSITION,0.0000000,-122.3974189,37.7934159,58.9670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,369.9670000,103.9904480,2.7576292,-58.9670334
MsgID.LOCAL_VELOCITY,369.9670000,-0.0060375,0.0002847,-0.0001985
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974174,37.7934144,58.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,370.2170000,103.8294449,2.8946984,-58.9945374
MsgID.LOCAL_VELOCITY,370.2170000,-0.0056704,0.0012721,0.0005588
MsgID.GLOBAL_POSITION,0.0000000,-122.3974168,37.7934146,59.0260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,370.4690000,103.8496094,2.9487672,-59.0265579
MsgID.LOCAL_VELOCITY,370.4690000,-0.0045318,0.0002023,0.0003044
MsgID.GLOBAL_POSITION,0.0000000,-122.3974165,37.7934161,59.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,370.7190000,104.0235596,2.9738193,-59.0520401
MsgID.LOCAL_VELOCITY,370.7190000,-0.0057065,0.0004676,0.0005173
MsgID.GLOBAL_POSITION,0.0000000,-122.3974157,37.7934168,59.0850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,370.9700000,104.0937195,3.0437779,-59.0857811
MsgID.LOCAL_VELOCITY,370.9700000,-0.0046859,0.0013422,0.0005304
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974151,37.7934149,59.1160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,371.2360000,103.8769379,3.0999393,-59.1168098
MsgID.LOCAL_VELOCITY,371.2360000,-0.0051088,0.0001515,0.0007984
MsgID.GLOBAL_POSITION,0.0000000,-122.3974161,37.7934144,59.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,371.4860000,103.8304749,3.0032279,-59.1419563
MsgID.LOCAL_VELOCITY,371.4860000,-0.0043600,0.0013173,0.0007859
MsgID.GLOBAL_POSITION,0.0000000,-122.3974172,37.7934152,59.1570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,371.7360000,103.9319687,2.9116890,-59.1581116
MsgID.LOCAL_VELOCITY,371.7360000,-0.0055791,-0.0000974,0.0008273
MsgID.GLOBAL_POSITION,0.0000000,-122.3974172,37.7934169,59.1600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,371.9900000,104.1072693,2.9116812,-59.1602554
MsgID.LOCAL_VELOCITY,371.9900000,-0.0056575,0.0002259,0.0005574
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974172,37.7934169,59.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,372.2410000,104.0998840,2.9116795,-59.1577721
MsgID.LOCAL_VELOCITY,372.2410000,-0.0046798,0.0003632,0.0006707
MsgID.GLOBAL_POSITION,0.0000000,-122.3974172,37.7934160,59.1560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,372.4930000,103.9837265,2.9125185,-59.1566811
MsgID.LOCAL_VELOCITY,372.4930000,-0.0055143,0.0003913,0.0007914
MsgID.GLOBAL_POSITION,0.0000000,-122.3974166,37.7934162,59.1610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,372.7430000,104.0328445,2.9663932,-59.1610336
MsgID.LOCAL_VELOCITY,372.7430000,-0.0057820,0.0003194,0.0006219
MsgID.GLOBAL_POSITION,0.0000000,-122.3974162,37.7934171,59.1670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,372.9930000,104.1379242,2.9993229,-59.1692162
MsgID.LOCAL_VELOCITY,372.9930000,-0.0056738,0.0003378,0.0006005
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974165,37.7934162,59.1820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,373.2430000,103.9518661,2.9564767,-59.1880760
MsgID.LOCAL_VELOCITY,373.2430000,-0.0053833,0.0017472,0.0007928
MsgID.GLOBAL_POSITION,0.0000000,-122.3974166,37.7934158,59.2180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,373.4940000,104.0260544,2.9925764,-59.2229309
MsgID.LOCAL_VELOCITY,373.4940000,-0.0042091,0.0013275,0.0004656
MsgID.GLOBAL_POSITION,0.0000000,-122.3974154,37.7934171,59.2390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,373.7440000,104.1319656,3.0721879,-59.2427063
MsgID.LOCAL_VELOCITY,373.7440000,-0.0044419,0.0012810,0.0002507
MsgID.GLOBAL_POSITION,0.0000000,-122.3974155,37.7934164,59.2570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,373.9940000,104.0407486,3.0621271,-59.2578049
MsgID.LOCAL_VELOCITY,373.9940000,-0.0057011,0.0002472,0.0001705
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974169,37.7934150,59.2630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,374.2440000,103.8641586,2.8892229,-59.2635765
MsgID.LOCAL_VELOCITY,374.2440000,-0.0056497,0.0004096,0.0005772
MsgID.GLOBAL_POSITION,0.0000000,-122.3974185,37.7934144,59.2570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,374.4940000,103.8295670,2.7973089,-59.2572861
MsgID.LOCAL_VELOCITY,374.4940000,-0.0052392,0.0003858,0.0007602
MsgID.GLOBAL_POSITION,0.0000000,-122.3974158,37.7934156,59.2390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,374.7450000,103.9810715,3.0745738,-59.2336082
MsgID.LOCAL_VELOCITY,374.7450000,-0.0039968,0.0010907,0.0005637
MsgID.GLOBAL_POSITION,0.0000000,-122.3974151,37.7934161,59.2180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,374.9950000,104.0325928,3.0867779,-59.2129250
MsgID.LOCAL_VELOCITY,374.9950000,-0.0044643,0.0002829,0.0002830
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974166,37.7934173,59.1840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,375.2450000,104.1689224,2.9428651,-59.1765137
MsgID.LOCAL_VELOCITY,375.2450000,-0.0045367,0.0003044,0.0003318
MsgID.GLOBAL_POSITION,0.0000000,-122.3974171,37.7934171,59.1430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,375.4950000,104.1303635,2.9176049,-59.1423721
MsgID.LOCAL_VELOCITY,375.4950000,-0.0035392,-0.0001997,0.0000751
MsgID.GLOBAL_POSITION,0.0000000,-122.3974170,37.7934171,59.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,375.7450000,104.1284180,2.9197710,-59.1102295
MsgID.LOCAL_VELOCITY,375.7450000,-0.0046909,0.0011760,0.0004630
MsgID.GLOBAL_POSITION,0.0000000,-122.3974188,37.7934155,59.0990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,375.9980000,103.9089966,2.7641912,-59.0988846
MsgID.LOCAL_VELOCITY,375.9980000,-0.0050747,-0.0000315,0.0007829
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974166,37.7934151,59.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,376.2500000,103.9207687,2.9878175,-59.1072388
MsgID.LOCAL_VELOCITY,376.2500000,-0.0046527,0.0005994,0.0006843
MsgID.GLOBAL_POSITION,0.0000000,-122.3974161,37.7934168,59.1220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,376.5030000,104.1266632,2.9806523,-59.1265068
MsgID.LOCAL_VELOCITY,376.5030000,-0.0057320,0.0005418,0.0002310
MsgID.GLOBAL_POSITION,0.0000000,-122.3974188,37.7934175,59.1600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,376.7530000,104.1743088,2.7731936,-59.1601677
MsgID.LOCAL_VELOCITY,376.7530000,-0.0050672,0.0002130,0.0008054
MsgID.GLOBAL_POSITION,0.0000000,-122.3974190,37.7934171,59.1810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,377.0070000,104.1197357,2.7513449,-59.1843948
MsgID.LOCAL_VELOCITY,377.0070000,-0.0044516,0.0011829,0.0002742
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974188,37.7934158,59.2130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,377.2580000,103.9703903,2.7793884,-59.2152977
MsgID.LOCAL_VELOCITY,377.2580000,-0.0056914,0.0002464,0.0005320
MsgID.GLOBAL_POSITION,0.0000000,-122.3974162,37.7934145,59.2400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,377.5110000,103.8357620,3.0010006,-59.2401009
MsgID.LOCAL_VELOCITY,377.5110000,-0.0053167,0.0003543,0.0007493
MsgID.GLOBAL_POSITION,0.0000000,-122.3974165,37.7934142,59.2330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,377.7630000,103.8111191,2.9758494,-59.2316513
MsgID.LOCAL_VELOCITY,377.7630000,-0.0056917,0.0001871,0.0005828
MsgID.GLOBAL_POSITION,0.0000000,-122.3974156,37.7934157,59.2080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,378.0130000,103.9936676,3.0572507,-59.2067986
MsgID.LOCAL_VELOCITY,378.0130000,-0.0047033,0.0002325,0.0007462
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974166,37.7934168,59.1660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,378.2630000,104.0983887,2.9675894,-59.1664276
MsgID.LOCAL_VELOCITY,378.2630000,-0.0060134,0.0003184,-0.0001924
MsgID.GLOBAL_POSITION,0.0000000,-122.3974176,37.7934153,59.1310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,378.5130000,103.8950424,2.8755474,-59.1239090
MsgID.LOCAL_VELOCITY,378.5130000,-0.0056938,0.0003127,0.0004704
MsgID.GLOBAL_POSITION,0.0000000,-122.3974172,37.7934147,59.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,378.7650000,103.8746109,2.9112968,-59.0784111
MsgID.LOCAL_VELOCITY,378.7650000,-0.0057925,0.0003949,0.0001558
MsgID.GLOBAL_POSITION,0.0000000,-122.3974172,37.7934159,59.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,379.0200000,103.9897308,2.9116812,-59.0427628
MsgID.LOCAL_VELOCITY,379.0200000,-0.0058522,0.0001389,0.0007051
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974174,37.7934170,59.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,379.2730000,104.1156082,2.8935783,-59.0131187
MsgID.LOCAL_VELOCITY,379.2730000,-0.0054902,-0.0000475,0.0008729
MsgID.GLOBAL_POSITION,0.0000000,-122.3974162,37.7934157,58.9760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,379.5240000,103.9704361,3.0015836,-58.9766426
MsgID.LOCAL_VELOCITY,379.5240000,-0.0054452,0.0002279,0.0007809
MsgID.GLOBAL_POSITION,0.0000000,-122.3974158,37.7934158,58.9640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,379.7750000,103.9911423,3.0226548,-58.9631767
MsgID.LOCAL_VELOCITY,379.7750000,-0.0055407,0.0003807,0.0008048
MsgID.GLOBAL_POSITION,0.0000000,-122.3974170,37.7934167,58.9580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,380.0250000,104.0992508,2.9199233,-58.9579926
MsgID.LOCAL_VELOCITY,380.0250000,-0.0043175,-0.0003264,-0.0001783
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974174,37.7934167,58.9540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,380.2750000,104.0775299,2.9023249,-58.9542732
MsgID.LOCAL_VELOCITY,380.2750000,-0.0058094,0.0004150,0.0000840
MsgID.GLOBAL_POSITION,0.0000000,-122.3974157,37.7934151,58.9510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,380.5250000,103.8883896,3.0421405,-58.9514923
MsgID.LOCAL_VELOCITY,380.5250000,-0.0056699,0.0004982,0.0005796
MsgID.GLOBAL_POSITION,0.0000000,-122.3974173,37.7934149,58.9500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,380.7750000,103.9120178,2.9012341,-58.9500694
MsgID.LOCAL_VELOCITY,380.7750000,-0.0040599,0.0000986,0.0005674
MsgID.GLOBAL_POSITION,0.0000000,-122.3974160,37.7934167,58.9490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,381.0260000,104.1086426,3.0357099,-58.9498749
MsgID.LOCAL_VELOCITY,381.0260000,-0.0050951,0.0001466,0.0008010
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974166,37.7934165,58.9500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,381.2760000,104.0076370,2.9029946,-58.9515190
MsgID.LOCAL_VELOCITY,381.2760000,-0.0042800,-0.0001299,-0.0001936
MsgID.GLOBAL_POSITION,0.0000000,-122.3974186,37.7934142,58.9570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,381.5260000,103.8068695,2.7985969,-58.9585037
MsgID.LOCAL_VELOCITY,381.5260000,-0.0051935,0.0003761,0.0007746
MsgID.GLOBAL_POSITION,0.0000000,-122.3974173,37.7934144,58.9700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,381.7760000,103.8306961,2.9060955,-58.9706345
MsgID.LOCAL_VELOCITY,381.7760000,-0.0058074,0.0002867,0.0006766
